Date,LOCAL Time,Temperature (degrees Celsius),Humidity (%),kW Power (kW),kWh Power (kWh)
21/2/15,21:45,23.2,82,128.208,32.052
21/2/15,22:00,23.2,,132.46,33.115
21/2/15,22:15,23.1,,130.768,32.692
21/2/15,22:30,23.1,82,121.384,30.346
21/2/15,22:45,23.1,,130.584,32.646
21/2/15,23:00,23.1,81,136.184,34.046
21/2/15,23:15,23,,134.596,33.649
21/2/15,23:30,22.9,83,126.02,31.505
21/2/15,23:45,22.7,,127.848,31.962
22/2/15,0:00,22.6,85,132.496,33.124
22/2/15,0:15,22.6,,133.12,33.28
22/2/15,0:30,22.5,85,129.692,32.423
22/2/15,0:45,22.4,85,128.516,32.129
22/2/15,1:00,22.5,85,131.892,32.973
22/2/15,1:15,22.6,,133.104,33.276
22/2/15,1:30,22.7,83,130.856,32.714
22/2/15,1:45,22.7,,130.064,32.516
22/2/15,2:00,22.7,82,134.188,33.547
22/2/15,2:15,22.7,83,129.856,32.464
22/2/15,2:30,22.8,82,122.8,30.7
22/2/15,2:45,22.8,,119.024,29.756
22/2/15,3:00,22.7,,171.804,42.951
22/2/15,3:15,22.5,,170.476,42.619
22/2/15,3:30,22.6,84,133.216,33.304
22/2/15,3:45,22.5,,127.98,31.995
22/2/15,4:00,22,,119.172,29.793
22/2/15,4:15,21.1,93,120.168,30.042
22/2/15,4:30,20.9,93,124.432,31.108
22/2/15,4:45,20.8,93,121.724,30.431
22/2/15,5:00,20.9,92,117.056,29.264
22/2/15,5:15,20.8,,121.252,30.313
22/2/15,5:30,20.9,93,125.684,31.421
22/2/15,5:45,20.9,92,123.832,30.958
22/2/15,6:00,20.8,93,121.776,30.444
22/2/15,6:15,20.7,,117.544,29.386
22/2/15,6:30,20.8,,124.792,31.198
22/2/15,6:45,21.2,94,127.472,31.868
22/2/15,7:00,21.2,94,129.976,32.494
22/2/15,7:15,21.2,,132.932,33.233
22/2/15,7:30,21.6,,132.724,33.181
22/2/15,7:45,22.1,93,138.932,34.733
22/2/15,8:00,22.8,89,140.172,35.043
22/2/15,8:15,23.1,,133.428,33.357
22/2/15,8:30,23.5,,131.128,32.782
22/2/15,8:45,23.6,83,140.22,35.055
22/2/15,9:00,24.4,78,146.824,36.706
22/2/15,9:15,24.3,,149.58,37.395
22/2/15,9:30,25,76,157.484,39.371
22/2/15,9:45,25.2,73,159.828,39.957
22/2/15,10:00,24.7,,165.252,41.313
22/2/15,10:15,24.9,77,167.496,41.874
22/2/15,10:30,25.4,75,169.328,42.332
22/2/15,10:45,25.3,75,171.112,42.778
22/2/15,11:00,25.6,69,167.172,41.793
22/2/15,11:15,25.9,68,168.656,42.164
22/2/15,11:30,25.9,69,172.664,43.166
22/2/15,11:45,26,,180.244,45.061
22/2/15,12:00,25.8,,180.16,45.04
22/2/15,12:15,25.6,73,178.84,44.71
22/2/15,12:30,26.3,69,186.792,46.698
22/2/15,12:45,26,69,189.52,47.38
22/2/15,13:00,26,,190.252,47.563
22/2/15,13:15,26.3,,189.632,47.408
22/2/15,13:30,26.7,63,189.76,47.44
22/2/15,13:45,26,67,192.5,48.125
22/2/15,14:00,26.3,65,195.828,48.957
22/2/15,14:15,26.3,65,195.748,48.937
22/2/15,14:30,26.5,63,191.76,47.94
22/2/15,14:45,26.3,63,183.332,45.833
22/2/15,15:00,26.5,63,187.444,46.861
22/2/15,15:15,26.6,,190.612,47.653
22/2/15,15:30,26.6,,185.008,46.252
22/2/15,15:45,26.4,61,187.856,46.964
22/2/15,16:00,26.4,63,195.904,48.976
22/2/15,16:15,26.3,62,199.152,49.788
22/2/15,16:30,26.2,62,203.312,50.828
22/2/15,16:45,25.8,65,200.496,50.124
22/2/15,17:00,25.7,66,196.056,49.014
22/2/15,17:15,25.6,67,186.648,46.662
22/2/15,17:30,25.4,69,187.24,46.81
22/2/15,17:45,25.3,70,183.608,45.902
22/2/15,18:00,24.9,71,180.844,45.211
22/2/15,18:15,24.9,71,180.32,45.08
22/2/15,18:30,24.7,72,177.224,44.306
22/2/15,18:45,24.6,,167.088,41.772
22/2/15,19:00,24.4,,156.964,39.241
22/2/15,19:15,24.2,76,147.628,36.907
22/2/15,19:30,24,76,144.436,36.109
22/2/15,19:45,23.9,,144.52,36.13
22/2/15,20:00,23.8,77,149.132,37.283
22/2/15,20:15,23.7,78,148.016,37.004
22/2/15,20:30,23.7,80,144.48,36.12
22/2/15,20:45,23.7,80,141.272,35.318
22/2/15,21:00,23.6,81,136.576,34.144
22/2/15,21:15,23.7,80,143.18,35.795
22/2/15,21:30,23.6,81,154.608,38.652
22/2/15,21:45,23.6,80,156.168,39.042
22/2/15,22:00,23.5,82,153.012,38.253
22/2/15,22:15,23.5,81,142.036,35.509
22/2/15,22:30,23.4,81,137.32,34.33
22/2/15,22:45,23.4,82,133.708,33.427
22/2/15,23:00,23.3,83,132.608,33.152
22/2/15,23:15,23.2,,131.964,32.991
22/2/15,23:30,23.2,,130.228,32.557
22/2/15,23:45,23.1,86,132.14,33.035
23/2/15,0:00,23.1,86,135.004,33.751
23/2/15,0:15,23,86,139.168,34.792
23/2/15,0:30,23,87,147.916,36.979
23/2/15,0:45,22.7,89,147.808,36.952
23/2/15,1:00,22.4,90,141.068,35.267
23/2/15,1:15,22.5,,145.992,36.498
23/2/15,1:30,22.7,90,152.212,38.053
23/2/15,1:45,22.7,89,146.264,36.566
23/2/15,2:00,22.6,90,144.616,36.154
23/2/15,2:15,22.6,90,140.48,35.12
23/2/15,2:30,22.6,90,137.912,34.478
23/2/15,2:45,22.6,90,141.052,35.263
23/2/15,3:00,22.6,,141.28,35.32
23/2/15,3:15,22.5,89,143.656,35.914
23/2/15,3:30,22.5,89,141.136,35.284
23/2/15,3:45,22.6,,147.668,36.917
23/2/15,4:00,22.6,,146.076,36.519
23/2/15,4:15,22.5,90,135.6,33.9
23/2/15,4:30,22.6,89,129.556,32.389
23/2/15,4:45,22.6,89,140.592,35.148
23/2/15,5:00,22.6,89,147.42,36.855
23/2/15,5:15,22.6,89,356.936,89.234
23/2/15,5:30,22.6,89,438.496,109.624
23/2/15,5:45,22.6,89,519.56,129.89
23/2/15,6:00,22.8,89,540.26,135.065
23/2/15,6:15,22.9,88,783.176,195.794
23/2/15,6:30,23,88,1052.424,263.106
23/2/15,6:45,23,87,1241.256,310.314
23/2/15,7:00,23.1,89,1169.916,292.479
23/2/15,7:15,23,88,992.832,248.208
23/2/15,7:30,22.9,88,968.044,242.011
23/2/15,7:45,22.9,,932.208,233.052
23/2/15,8:00,22.9,86,938.172,234.543
23/2/15,8:15,22.9,,935.084,233.771
23/2/15,8:30,23.7,,991.376,247.844
23/2/15,8:45,24.1,76,1021.412,255.353
23/2/15,9:00,23.8,77,1023.736,255.934
23/2/15,9:15,24,77,1014.536,253.634
23/2/15,9:30,24.2,,998.176,249.544
23/2/15,9:45,24.6,76,1013.756,253.439
23/2/15,10:00,25,75,1012.904,253.226
23/2/15,10:15,25.1,72,1046.716,261.679
23/2/15,10:30,24.8,68,1027.792,256.948
23/2/15,10:45,24.8,66,1029.156,257.289
23/2/15,11:00,25.5,66,1029.372,257.343
23/2/15,11:15,25.4,68,1053.472,263.368
23/2/15,11:30,25.7,69,1119.236,279.809
23/2/15,11:45,25.8,68,1093.568,273.392
23/2/15,12:00,25.7,71,1074.084,268.521
23/2/15,12:15,25.9,70,1056.644,264.161
23/2/15,12:30,26.8,63,1054.008,263.502
23/2/15,12:45,26.6,,1036.46,259.115
23/2/15,13:00,26.9,,1078.844,269.711
23/2/15,13:15,26.1,63,1081.376,270.344
23/2/15,13:30,26,65,1085.436,271.359
23/2/15,13:45,25.9,67,1081.44,270.36
23/2/15,14:00,26.1,66,1074.432,268.608
23/2/15,14:15,26.1,65,1072.508,268.127
23/2/15,14:30,26.4,65,1057.86,264.465
23/2/15,14:45,26.9,63,1125.704,281.426
23/2/15,15:00,26.8,63,1157.492,289.373
23/2/15,15:15,25.9,72,1167.228,291.807
23/2/15,15:30,25.8,73,1107.936,276.984
23/2/15,15:45,26.1,72,1115.844,278.961
23/2/15,16:00,26,74,1163.152,290.788
23/2/15,16:15,26,75,1172.136,293.034
23/2/15,16:30,26.1,,1169.796,292.449
23/2/15,16:45,25.7,73,1138.3,284.575
23/2/15,17:00,25.6,74,1122.084,280.521
23/2/15,17:15,25.5,74,1098.952,274.738
23/2/15,17:30,25.3,77,1074.296,268.574
23/2/15,17:45,25.1,78,995.724,248.931
23/2/15,18:00,25.1,78,505.736,126.434
23/2/15,18:15,24.7,79,360.684,90.171
23/2/15,18:30,24.3,80,345.54,86.385
23/2/15,18:45,24.2,83,345.488,86.372
23/2/15,19:00,24,84,333.264,83.316
23/2/15,19:15,24,85,330.056,82.514
23/2/15,19:30,23.9,85,321.992,80.498
23/2/15,19:45,23.8,85,329.94,82.485
23/2/15,20:00,23.8,85,270.064,67.516
23/2/15,20:15,23.7,86,230.304,57.576
23/2/15,20:30,23.7,86,223.04,55.76
23/2/15,20:45,23.7,,223.024,55.756
23/2/15,21:00,23.6,87,211.944,52.986
23/2/15,21:15,23.6,88,206.244,51.561
23/2/15,21:30,23.5,89,204.004,51.001
23/2/15,21:45,23.4,90,200.6,50.15
23/2/15,22:00,23.4,89,197.432,49.358
23/2/15,22:15,23.3,89,191.36,47.84
23/2/15,22:30,23.4,90,181.488,45.372
23/2/15,22:45,23.3,89,181.676,45.419
23/2/15,23:00,23.3,90,178.956,44.739
23/2/15,23:15,23.3,90,179.188,44.797
23/2/15,23:30,23.2,90,179.684,44.921
23/2/15,23:45,23.1,91,186.884,46.721
24/2/15,0:00,23,91,177.868,44.467
24/2/15,0:15,22.9,91,177.956,44.489
24/2/15,0:30,22.9,,167.132,41.783
24/2/15,0:45,22.9,91,170.836,42.709
24/2/15,1:00,22.9,91,180.808,45.202
24/2/15,1:15,22.8,91,177.092,44.273
24/2/15,1:30,22.8,91,182.508,45.627
24/2/15,1:45,22.8,92,180.076,45.019
24/2/15,2:00,22.7,91,172.368,43.092
24/2/15,2:15,22.7,90,165.16,41.29
24/2/15,2:30,22.7,90,170.28,42.57
24/2/15,2:45,22.5,90,179.144,44.786
24/2/15,3:00,22.5,91,172.52,43.13
24/2/15,3:15,22.5,91,173.876,43.469
24/2/15,3:30,22.6,92,168.06,42.015
24/2/15,3:45,22.5,91,170.784,42.696
24/2/15,4:00,22.5,91,167.448,41.862
24/2/15,4:15,22.5,91,162.76,40.69
24/2/15,4:30,22.4,90,154.576,38.644
24/2/15,4:45,22.3,,159.168,39.792
24/2/15,5:00,22.3,91,164.012,41.003
24/2/15,5:15,22.4,91,161.272,40.318
24/2/15,5:30,22.4,91,160.712,40.178
24/2/15,5:45,22.5,91,164.584,41.146
24/2/15,6:00,22.4,90,398.896,99.724
24/2/15,6:15,22.4,90,485.212,121.303
24/2/15,6:30,22.3,91,547.972,136.993
24/2/15,6:45,22.5,92,584.892,146.223
24/2/15,7:00,22.6,92,808.284,202.071
24/2/15,7:15,22.4,93,887.82,221.955
24/2/15,7:30,22.5,92,1081.956,270.489
24/2/15,7:45,22.6,92,1215.336,303.834
24/2/15,8:00,22.8,92,954.308,238.577
24/2/15,8:15,22.9,90,942.3,235.575
24/2/15,8:30,22.9,90,957.804,239.451
24/2/15,8:45,23.2,89,940.736,235.184
24/2/15,9:00,23.3,89,955.104,238.776
24/2/15,9:15,23.2,88,945.62,236.405
24/2/15,9:30,23.5,87,940.624,235.156
24/2/15,9:45,23.9,86,956.144,239.036
24/2/15,10:00,24,84,978.988,244.747
24/2/15,10:15,24.1,80,1019.436,254.859
24/2/15,10:30,24.3,77,989.44,247.36
24/2/15,10:45,24.1,79,1002.48,250.62
24/2/15,11:00,24.2,77,1023.012,255.753
24/2/15,11:15,23.6,79,954.34,238.585
24/2/15,11:30,23.3,79,958.36,239.59
24/2/15,11:45,23,80,952.36,238.09
24/2/15,12:00,22.7,80,1004.148,251.037
24/2/15,12:15,23.4,77,962.172,240.543
24/2/15,12:30,24.2,73,953.716,238.429
24/2/15,12:45,24.7,70,958.152,239.538
24/2/15,13:00,24.4,72,984.716,246.179
24/2/15,13:15,24.4,66,989.572,247.393
24/2/15,13:30,24.4,68,1005.564,251.391
24/2/15,13:45,24.6,66,1000.592,250.148
24/2/15,14:00,24.4,68,1031.216,257.804
24/2/15,14:15,24.9,64,1004.02,251.005
24/2/15,14:30,24.9,64,986.336,246.584
24/2/15,14:45,24.8,,1008.492,252.123
24/2/15,15:00,24.7,66,1042.632,260.658
24/2/15,15:15,24.5,67,1034.152,258.538
24/2/15,15:30,23.7,72,989.62,247.405
24/2/15,15:45,23.8,71,961.476,240.369
24/2/15,16:00,23.9,71,981.14,245.285
24/2/15,16:15,23.9,72,979.856,244.964
24/2/15,16:30,23.4,74,948.332,237.083
24/2/15,16:45,23.1,76,898.568,224.642
24/2/15,17:00,23.4,76,976.624,244.156
24/2/15,17:15,23.3,76,915.524,228.881
24/2/15,17:30,23.3,76,872.012,218.003
24/2/15,17:45,22.9,78,813.968,203.492
24/2/15,18:00,22.9,79,459.036,114.759
24/2/15,18:15,22.6,81,355.876,88.969
24/2/15,18:30,22.5,81,347.572,86.893
24/2/15,18:45,22.5,81,340.868,85.217
24/2/15,19:00,22.2,83,317.344,79.336
24/2/15,19:15,22.2,83,291.904,72.976
24/2/15,19:30,22.1,83,266.108,66.527
24/2/15,19:45,22.1,83,273.152,68.288
24/2/15,20:00,22.1,83,184.816,46.204
24/2/15,20:15,22,82,177.796,44.449
24/2/15,20:30,22,82,170.888,42.722
24/2/15,20:45,21.7,83,171.02,42.755
24/2/15,21:00,21.5,84,167.128,41.782
24/2/15,21:15,21.5,83,155.324,38.831
24/2/15,21:30,21.5,83,159.5,39.875
24/2/15,21:45,21.5,83,158.92,39.73
24/2/15,22:00,21.4,83,148.236,37.059
24/2/15,22:15,21.3,82,145.664,36.416
24/2/15,22:30,21.4,82,142.384,35.596
24/2/15,22:45,21.3,81,139.088,34.772
24/2/15,23:00,21.3,,142.772,35.693
24/2/15,23:15,21.3,81,140.796,35.199
24/2/15,23:30,21.4,81,142.476,35.619
24/2/15,23:45,21.4,81,148.264,37.066
25/2/15,0:00,21.3,81,143.92,35.98
25/2/15,0:15,21.3,81,137.844,34.461
25/2/15,0:30,21.3,81,134.532,33.633
25/2/15,0:45,21.3,80,131.752,32.938
25/2/15,1:00,21.2,81,134.916,33.729
25/2/15,1:15,21.1,82,137.464,34.366
25/2/15,1:30,21,82,139.576,34.894
25/2/15,1:45,20.9,82,137.196,34.299
25/2/15,2:00,20.7,83,121.616,30.404
25/2/15,2:15,20.5,84,122.688,30.672
25/2/15,2:30,20.5,84,123.66,30.915
25/2/15,2:45,20.6,83,122.24,30.56
25/2/15,3:00,20.6,84,126.776,31.694
25/2/15,3:15,20.6,84,134.252,33.563
25/2/15,3:30,20.7,83,134.496,33.624
25/2/15,3:45,20.6,82,132.12,33.03
25/2/15,4:00,20.5,81,123.952,30.988
25/2/15,4:15,20.4,81,126.924,31.731
25/2/15,4:30,20.4,81,123.644,30.911
25/2/15,4:45,20.4,81,129.584,32.396
25/2/15,5:00,20.4,81,124.832,31.208
25/2/15,5:15,20.4,81,127.628,31.907
25/2/15,5:30,20.4,81,130.528,32.632
25/2/15,5:45,20.4,81,134.872,33.718
25/2/15,6:00,20.5,81,147.448,36.862
25/2/15,6:15,20.4,81,151.232,37.808
25/2/15,6:30,20.5,81,167.716,41.929
25/2/15,6:45,20.3,81,198.044,49.511
25/2/15,7:00,20.2,81,402.476,100.619
25/2/15,7:15,20.2,82,487.336,121.834
25/2/15,7:30,20.2,82,573.216,143.304
25/2/15,7:45,20.3,82,611.164,152.791
25/2/15,8:00,20.5,83,888.372,222.093
25/2/15,8:15,21.1,80,925.056,231.264
25/2/15,8:30,22.3,76,983.368,245.842
25/2/15,8:45,22.5,76,890.516,222.629
25/2/15,9:00,22,80,882.516,220.629
25/2/15,9:15,21.7,82,878.296,219.574
25/2/15,9:30,21.7,88,872.184,218.046
25/2/15,9:45,22,90,885.592,221.398
25/2/15,10:00,21.6,91,889.276,222.319
25/2/15,10:15,21.5,93,825.144,206.286
25/2/15,10:30,21.4,93,799.88,199.97
25/2/15,10:45,21.3,93,873.972,218.493
25/2/15,11:00,21.5,93,939.588,234.897
25/2/15,11:15,21.7,90,634.596,158.649
25/2/15,11:30,21.5,92,850.352,212.588
25/2/15,11:45,21.5,92,936.54,234.135
25/2/15,12:00,21.6,91,938.876,234.719
25/2/15,12:15,21.4,91,877.76,219.44
25/2/15,12:30,21.1,91,898.228,224.557
25/2/15,12:45,20.8,92,810.416,202.604
25/2/15,13:00,21,91,778.7,194.675
25/2/15,13:15,21.4,89,800.6,200.15
25/2/15,13:30,21,89,817.544,204.386
25/2/15,13:45,21.4,87,811.816,202.954
25/2/15,14:00,21.7,82,806.652,201.663
25/2/15,14:15,21.6,83,887.904,221.976
25/2/15,14:30,21.6,81,862.904,215.726
25/2/15,14:45,22.6,76,838.984,209.746
25/2/15,15:00,23,75,898.552,224.638
25/2/15,15:15,23.4,69,834.4,208.6
25/2/15,15:30,23,70,781.708,195.427
25/2/15,15:45,23.1,67,851.472,212.868
25/2/15,16:00,23.4,65,739.984,184.996
25/2/15,16:15,23.5,66,880.612,220.153
25/2/15,16:30,23.1,67,771.352,192.838
25/2/15,16:45,23,69,826.86,206.715
25/2/15,17:00,22.8,73,751.148,187.787
25/2/15,17:15,22.8,72,752.164,188.041
25/2/15,17:30,22.8,69,744.68,186.17
25/2/15,17:45,22.7,73,699.004,174.751
25/2/15,18:00,22,76,415.308,103.827
25/2/15,18:15,21.7,79,318.004,79.501
25/2/15,18:30,21.1,82,302.612,75.653
25/2/15,18:45,21,82,288.092,72.023
25/2/15,19:00,21.2,82,285.888,71.472
25/2/15,19:15,21.2,79,288.92,72.23
25/2/15,19:30,21.2,79,282.824,70.706
25/2/15,19:45,21.3,79,275.836,68.959
25/2/15,20:00,21.3,80,190.328,47.582
25/2/15,20:15,21.3,79,172.52,43.13
25/2/15,20:30,21.4,79,167.336,41.834
25/2/15,20:45,21.4,79,166.12,41.53
25/2/15,21:00,21.4,76,178.632,44.658
25/2/15,21:15,21.5,75,164.172,41.043
25/2/15,21:30,21.5,76,150.396,37.599
25/2/15,21:45,21.5,76,149.42,37.355
25/2/15,22:00,21.6,75,150.552,37.638
25/2/15,22:15,21.8,75,144.552,36.138
25/2/15,22:30,21.8,74,138.6,34.65
25/2/15,22:45,21.7,73,139.596,34.899
25/2/15,23:00,21.7,73,139.908,34.977
25/2/15,23:15,21.6,74,133.224,33.306
25/2/15,23:30,21.7,73,136.308,34.077
25/2/15,23:45,21.7,73,139.536,34.884
26/2/15,0:00,21.7,72,130.436,32.609
26/2/15,0:15,21.6,77,119.016,29.754
26/2/15,0:30,21.3,78,116.816,29.204
26/2/15,0:45,21,80,123.772,30.943
26/2/15,1:00,20.8,81,127.244,31.811
26/2/15,1:15,20.5,82,131.548,32.887
26/2/15,1:30,20.4,82,136.136,34.034
26/2/15,1:45,20.4,82,128.764,32.191
26/2/15,2:00,20.3,82,124.228,31.057
26/2/15,2:15,20.2,83,121.532,30.383
26/2/15,2:30,20.3,84,116.172,29.043
26/2/15,2:45,20.3,85,114.672,28.668
26/2/15,3:00,20.3,85,119.616,29.904
26/2/15,3:15,20.4,85,124.452,31.113
26/2/15,3:30,20.4,85,121.496,30.374
26/2/15,3:45,20.4,86,116.088,29.022
26/2/15,4:00,20.4,86,120.668,30.167
26/2/15,4:15,20.4,86,128.876,32.219
26/2/15,4:30,20.4,87,125.712,31.428
26/2/15,4:45,20.3,88,145.072,36.268
26/2/15,5:00,20.2,89,150.908,37.727
26/2/15,5:15,20.1,88,129.384,32.346
26/2/15,5:30,20.2,88,132.916,33.229
26/2/15,5:45,20.2,88,141.472,35.368
26/2/15,6:00,20.2,88,165.852,41.463
26/2/15,6:15,20.2,88,155.976,38.994
26/2/15,6:30,20.3,88,165.624,41.406
26/2/15,6:45,20.3,87,190.864,47.716
26/2/15,7:00,20.2,88,386.152,96.538
26/2/15,7:15,20.1,88,415.584,103.896
26/2/15,7:30,20.1,88,409.3,102.325
26/2/15,7:45,20,88,433.032,108.258
26/2/15,8:00,20,89,524.188,131.047
26/2/15,8:15,20.2,89,823.664,205.916
26/2/15,8:30,20.3,87,1043.768,260.942
26/2/15,8:45,20.8,86,1043.488,260.872
26/2/15,9:00,22,81,947.552,236.888
26/2/15,9:15,21.5,82,893.268,223.317
26/2/15,9:30,21.9,81,856.392,214.098
26/2/15,9:45,23,77,887.904,221.976
26/2/15,10:00,23,76,878.428,219.607
26/2/15,10:15,23.5,74,921.556,230.389
26/2/15,10:30,23.7,73,930.66,232.665
26/2/15,10:45,24.2,70,930.088,232.522
26/2/15,11:00,24.3,71,957,239.25
26/2/15,11:15,24.4,70,936.36,234.09
26/2/15,11:30,24.4,68,952.38,238.095
26/2/15,11:45,24.4,72,955.396,238.849
26/2/15,12:00,24.3,69,945.448,236.362
26/2/15,12:15,24.1,71,913.76,228.44
26/2/15,12:30,24,71,873.316,218.329
26/2/15,12:45,24.4,71,869.9,217.475
26/2/15,13:00,24.8,67,898.848,224.712
26/2/15,13:15,24.5,69,876.42,219.105
26/2/15,13:30,24.3,71,882.696,220.674
26/2/15,13:45,25.1,66,949.812,237.453
26/2/15,14:00,25.1,68,990.508,247.627
26/2/15,14:15,24.6,72,988.164,247.041
26/2/15,14:30,24.4,72,952.196,238.049
26/2/15,14:45,24.5,72,945.628,236.407
26/2/15,15:00,25.2,68,952.776,238.194
26/2/15,15:15,25.3,67,945.468,236.367
26/2/15,15:30,25.6,66,987.12,246.78
26/2/15,15:45,25.5,63,963.864,240.966
26/2/15,16:00,25.1,65,958.392,239.598
26/2/15,16:15,24.7,67,951.252,237.813
26/2/15,16:30,24.4,71,894.208,223.552
26/2/15,16:45,24.4,72,862.228,215.557
26/2/15,17:00,24.6,73,911.22,227.805
26/2/15,17:15,25,71,836.756,209.189
26/2/15,17:30,24.9,72,934.332,233.583
26/2/15,17:45,24.4,75,776.98,194.245
26/2/15,18:00,24.1,77,457.78,114.445
26/2/15,18:15,23.9,79,335.628,83.907
26/2/15,18:30,23.8,80,309.548,77.387
26/2/15,18:45,23.7,79,297.68,74.42
26/2/15,19:00,23.7,82,285.592,71.398
26/2/15,19:15,23.5,84,262.272,65.568
26/2/15,19:30,23.4,84,274.652,68.663
26/2/15,19:45,23.2,86,275.084,68.771
26/2/15,20:00,23.2,86,214.02,53.505
26/2/15,20:15,23.2,86,180.188,45.047
26/2/15,20:30,23.1,85,189.732,47.433
26/2/15,20:45,22.9,85,193.228,48.307
26/2/15,21:00,23,84,174.448,43.612
26/2/15,21:15,22.9,85,161.892,40.473
26/2/15,21:30,22.9,85,176.828,44.207
26/2/15,21:45,22.9,85,174.936,43.734
26/2/15,22:00,22.7,84,153.568,38.392
26/2/15,22:15,22.6,84,146.948,36.737
26/2/15,22:30,22.5,85,139.328,34.832
26/2/15,22:45,22.5,86,142.468,35.617
26/2/15,23:00,22.7,86,142.516,35.629
26/2/15,23:15,22.9,85,137.684,34.421
26/2/15,23:30,22.7,85,144.044,36.011
26/2/15,23:45,22.5,87,139.04,34.76
27/2/15,0:00,22.4,87,144.856,36.214
27/2/15,0:15,22.2,87,142.672,35.668
27/2/15,0:30,22.1,88,139.688,34.922
27/2/15,0:45,22,91,138.664,34.666
27/2/15,1:00,21.9,91,139.892,34.973
27/2/15,1:15,21.8,92,145.668,36.417
27/2/15,1:30,21.8,92,149.204,37.301
27/2/15,1:45,21.6,91,139.156,34.789
27/2/15,2:00,21.5,91,130.244,32.561
27/2/15,2:15,21.3,91,129.16,32.29
27/2/15,2:30,21.2,92,144.512,36.128
27/2/15,2:45,21.2,91,134.6,33.65
27/2/15,3:00,21.3,91,132.352,33.088
27/2/15,3:15,21.2,91,138.232,34.558
27/2/15,3:30,21,91,146.632,36.658
27/2/15,3:45,21,91,132.716,33.179
27/2/15,4:00,20.7,90,126.472,31.618
27/2/15,4:15,20.5,90,121.432,30.358
27/2/15,4:30,20.5,90,122.836,30.709
27/2/15,4:45,20.5,90,122.528,30.632
27/2/15,5:00,20.5,91,128.94,32.235
27/2/15,5:15,20.7,90,131.1,32.775
27/2/15,5:30,20.5,90,138.584,34.646
27/2/15,5:45,20.5,90,141.744,35.436
27/2/15,6:00,20.4,88,163.212,40.803
27/2/15,6:15,20.2,89,154.568,38.642
27/2/15,6:30,20.2,90,145.444,36.361
27/2/15,6:45,20.3,90,174.304,43.576
27/2/15,7:00,20.3,92,383.156,95.789
27/2/15,7:15,20.2,92,475.596,118.899
27/2/15,7:30,20.2,92,595.152,148.788
27/2/15,7:45,20.3,94,698.776,174.694
27/2/15,8:00,20.1,96,952.148,238.037
27/2/15,8:15,20.4,96,973.284,243.321
27/2/15,8:30,20.5,97,1024.18,256.045
27/2/15,8:45,21,97,962.604,240.651
27/2/15,9:00,21.3,97,793.292,198.323
27/2/15,9:15,21.7,97,865.388,216.347
27/2/15,9:30,22,95,960.04,240.01
27/2/15,9:45,22.6,91,921.6,230.4
27/2/15,10:00,22.5,88,929.756,232.439
27/2/15,10:15,22.8,85,929.712,232.428
27/2/15,10:30,23.6,81,882.848,220.712
27/2/15,10:45,23.9,79,906.028,226.507
27/2/15,11:00,25,70,937.2,234.3
27/2/15,11:15,25.5,71,941.128,235.282
27/2/15,11:30,24.8,74,822.744,205.686
27/2/15,11:45,25.6,70,955.328,238.832
27/2/15,12:00,25.4,69,1080.548,270.137
27/2/15,12:15,25.9,65,923.028,230.757
27/2/15,12:30,26.1,61,923.528,230.882
27/2/15,12:45,26.1,63,932.132,233.033
27/2/15,13:00,26.2,59,916.268,229.067
27/2/15,13:15,26.4,59,902.784,225.696
27/2/15,13:30,26.6,59,907.004,226.751
27/2/15,13:45,26.6,57,928.956,232.239
27/2/15,14:00,26.2,58,939.948,234.987
27/2/15,14:15,26.2,56,933.144,233.286
27/2/15,14:30,26.7,55,936.06,234.015
27/2/15,14:45,26.3,58,954.416,238.604
27/2/15,15:00,26.5,58,947.552,236.888
27/2/15,15:15,26.4,58,958.316,239.579
27/2/15,15:30,26.9,56,965.152,241.288
27/2/15,15:45,26.6,58,926.68,231.67
27/2/15,16:00,26.1,61,1015.232,253.808
27/2/15,16:15,25.8,60,993.852,248.463
27/2/15,16:30,26,61,1022.072,255.518
27/2/15,16:45,25.8,64,1065.964,266.491
27/2/15,17:00,25.7,64,948.612,237.153
27/2/15,17:15,25.5,66,988.316,247.079
27/2/15,17:30,25.2,70,969.716,242.429
27/2/15,17:45,25.1,71,826.744,206.686
27/2/15,18:00,24.9,73,509.204,127.301
27/2/15,18:15,24.7,74,316.688,79.172
27/2/15,18:30,24.7,75,290.044,72.511
27/2/15,18:45,24.6,75,285.472,71.368
27/2/15,19:00,24.4,76,277.028,69.257
27/2/15,19:15,24.2,79,272.432,68.108
27/2/15,19:30,24.1,80,254.232,63.558
27/2/15,19:45,24,81,245.644,61.411
27/2/15,20:00,23.9,82,195.292,48.823
27/2/15,20:15,23.9,82,187.312,46.828
27/2/15,20:30,23.9,81,183.672,45.918
27/2/15,20:45,23.9,81,178.228,44.557
27/2/15,21:00,23.8,81,183.976,45.994
27/2/15,21:15,23.7,80,184.596,46.149
27/2/15,21:30,23.7,80,175.312,43.828
27/2/15,21:45,23.6,81,166.812,41.703
27/2/15,22:00,23.6,80,171.664,42.916
27/2/15,22:15,23.5,81,166.912,41.728
27/2/15,22:30,23.4,81,157.708,39.427
27/2/15,22:45,23.4,81,149.548,37.387
27/2/15,23:00,23.3,81,144.848,36.212
27/2/15,23:15,23.2,82,152.832,38.208
27/2/15,23:30,22.8,83,149.532,37.383
27/2/15,23:45,22.5,85,144.856,36.214
